Group,L0_G,L1_G,L3_G,L4_G,L6_G,L8_G,L9_G,L10_G,L11_G,L12_G,L13_G,L14_G,L16_G,L17_G,L18_G,L19_G,L20_G,S16_G,S17_G,S18_G,S19_G,S20_G,L0_R,L1_R,L2_R,L3_R,L5_R,L6_R,L8_R,L9_R,L10_R,L11_R,L12_R,L13_R,L14_R,L16_R,L18_R,L19_R,L20_R,S16_R,S17_R,S18_R,S19_R,S20_R
Otu003860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004128478
Otu003866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007484918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007484918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007484918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007484918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003903,0,0,0,0.003005575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005359057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003923,0.04355875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003924,0.04355875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003925,0.021779375,0.03045067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003926,0.04355875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003927,0.010889687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009948269,0,0.027866797,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003928,0.021779375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003929,0.04355875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003930,0.021779375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003931,0.032669062,0.015225335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003932,0.021779375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010346611,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003933,0.021779375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0,0,0,0.00706115,0,0,0,0,0,0,0,0,0
Otu003934,0.021779375,0.03045067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003935,0.021779375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003936,0.010889687,0.03045067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003937,0.010889687,0.03045067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0,0,0,0,0,0,0.031039834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0,0,0,0,0,0,0.020693223,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003940,0,0,0,0,0,0,0,0.01031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003941,0,0,0,0,0,0,0.00324707,0.01031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003942,0,0,0,0,0,0,0,0.006874033,0,0,0,0,0,0,0,0,0,0,0.001341382,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003943,0,0,0,0.001502788,0,0,0,0.003437017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011331445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003944,0,0,0,0,0,0,0,0.006874033,0,0,0.004158177,0.003958828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003945,0,0,0,0,0,0,0,0.013748067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003946,0,0,0,0,0,0,0,0.013748067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003947,0,0,0,0,0,0,0.00324707,0.006874033,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003948,0,0,0,0,0,0,0,0.006874033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010346611,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003949,0,0,0,0,0,0,0,0.006874033,0,0,0.004158177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706115,0,0,0,0,0,0,0,0,0
Otu003950,0,0.015225335,0,0,0,0,0,0.006874033,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003951,0,0,0,0,0,0,0,0.006874033,0,0,0,0,0,0.008944944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003952,0,0,0,0,0,0,0,0.006874033,0,0,0,0,0,0,0,0,0,0,0,0,0.002679528,0,0,0,0,0,0,0,0.009948269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003953,0,0,0,0,0,0,0,0.003437017,0,0,0,0.011876485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003954,0,0,0,0,0,0,0,0.003437017,0,0,0,0.011876485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003955,0,0,0,0,0,0,0.006494139,0.003437017,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003956,0,0,0,0.001502788,0,0,0,0.003437017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02266289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003957,0,0,0,0,0,0,0,0.006874033,0,0,0,0.003958828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706115,0,0,0,0,0,0,0,0,0
Otu003958,0,0,0,0.001502788,0,0,0,0.006874033,0,0,0,0.003958828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003959,0,0,0,0,0,0,0,0.006874033,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003960,0,0,0,0,0.00719321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041800195,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041800195,0.010257462,0,0,0,0,0,0,0,0,0,0,0,0
Otu003962,0,0,0,0,0,0,0.006494139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010346611,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003963,0,0,0,0,0,0,0,0,0.00218828,0,0,0.003958828,0,0.004472472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003964,0,0.015225335,0,0,0,0,0.00324707,0,0,0.01602821,0.004158177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003965,0,0,0,0,0,0,0,0,0,0.064112839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010346611,0,0,0.037023325,0.018040772,0,0,0,0,0,0,0,0,0,0
Otu003967,0,0,0,0,0,0,0,0,0,0,0.004158177,0,0,0,0,0,0,0,0,0,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0.018511662,0,0.00706115,0,0,0,0,0,0,0,0,0
Otu003968,0,0,0,0,0,0,0,0,0,0,0,0.007917656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018511662,0,0.00706115,0,0,0,0,0,0,0,0,0
Otu003969,0,0,0,0,0,0,0,0,0,0,0.016632708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003970,0,0,0,0.003005575,0,0,0,0,0,0,0.008316354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003971,0,0,0,0,0,0,0,0,0,0,0.016632708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003972,0,0,0,0,0,0,0,0,0,0,0.004158177,0,0.011550012,0,0,0,0,0,0,0.005308701,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003973,0,0,0,0,0,0,0,0,0,0,0.008316354,0,0,0.008944944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072163089,0,0,0,0,0,0,0,0,0,0
Otu003975,0,0,0,0,0,0,0,0,0,0,0,0.015835313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003976,0,0,0,0,0,0,0,0,0,0,0,0.011876485,0,0,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003977,0,0,0,0,0,0,0,0,0,0,0,0,0.034650035,0,0,0,0,0,0,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003978,0,0,0,0,0,0,0,0,0,0,0,0,0.011550012,0,0,0,0.00354208,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003979,0,0.015225335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031240237,0,0,0,0,0,0,0,0
Otu003980,0,0.015225335,0,0,0,0,0.00324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002679528,0.002983561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008944944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018450185,0,0,0,0,0,0
Otu003982,0,0.03045067,0,0.003005575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003983,0,0.015225335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004024145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034155922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055640562,0,0,0,0,0
Otu003990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366300366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366300366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019409938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019409938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019409938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003995,0,0,0,0.001502788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007401377,0,0,0,0.008256956
Otu003996,0,0,0,0,0.00719321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165975104,0,0,0.010346611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045325779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045325779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045325779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045325779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004001,0,0,0,0,0,0.060422961,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039793076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039793076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039793076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004005,0,0,0,0,0,0,0.006494139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020693223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041386446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041386446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041386446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005987934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993967,0.001341382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496984,0.001341382,0,0.005359057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005365526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002682763,0,0.005359057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001341382,0,0,0.005967121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005365526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005365526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062480475,0,0,0
Otu004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005308701,0,0.005967121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005308701,0.002679528,0.005967121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017209482,0,0
Otu004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017771459,0
Otu004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004442865,0
Otu004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
