Group,L0_7,L0_8,L0_9,L1_7,L1_8,L1_9,L3_7,L4_7,L4_8,L4_9,L6_7,L8_9,L9_7,L9_8,L9_9,L10_7,L10_8,L10_9,L11_7,L11_8,L11_9,L12_7,L12_9,L13_7,L13_8,L13_9,L14_7,L14_8,L14_9,L16_9,L17_8,L17_9,L18_9,L19_8,L20_7,L20_8,L20_9,S16_4,S16_5,S16_6,S17_4,S17_5,S17_6,S18_4,S18_5,S18_6,S19_4,S19_5,S19_6,S20_1_4,S20_1_5,S20_1_6,S20_2_4,S20_2_5,S20_2_6,S20_3_4,S20_3_5,S20_3_6,S20_4_4,S20_4_5,S20_4_6,L0_B,L1_B,L2_B,L3_B,L5_B,L6_B,L8_B,L9_B,L10_B,L11_B,L12_B,L13_B,L14_B,L16_B,L18_B,L19_B,L20_B,S16_A,S17_A,S18_A,S19_A,S20_1_A,S20_2_A,S20_3_A,S20_4_A
ASV000237,0.029620853,0,0,0,0.029129042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012181752,0,0.015909211,0,0,0.046801872,0.150723473,0.446428571,0.445663353,0.299809212,0.139816685,0.472568004,0.023064504,0.245254852,0,0.196379781,0.207969945,0.113566873,0.132691989,0.027750798,0.04850131,0.002374507,0,0,0,0.014400922,0.013661202,0,0,0.014294904,0,0,0,0,0,0,0,0,0,0,0,0.01012966,0,0.049394912,0.090785293,0,0,0,0,0.009890219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000238,0,0.036873156,0,0.127145582,0.145645208,0,0,0.70491657,0,0.015723765,0.028772838,0,0,0.019391119,0,0.034994401,0,0,0,0,0.026515352,0,0,0,0,0.102040816,0,0,0,0,0,0,0,0,0,0,0,0.020813098,0.077602095,0,0,0,0.00825406,0.028801843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007544892,0,0.045392646,0,0,1.574150787,0,0,0.041207376,0,0,0,0,0,0,0,0,0,0.044365572,0,0.025810892,0,0.025392526,0,0,0
ASV000239,0,0,0,0,0,0,0,0,0,0.003144753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020603688,0,0.061218243,0.036670334,0.267665953,0.576449912,0.166510563,0.831387202,0.396203815,0.055532417,0.303164744,0,0,0.079943152,0.012696263,0,0.045104434,0
ASV000240,0,0,0,0,0,0,0.35971223,0.095178609,0,0,0,0,0,0,0,0,0,0,0,0.010720412,0.026515352,0,0,0,0,0,0,0,0,0.011526049,0.046129007,0,0.117890482,0,0.006708708,0,0,0.006937699,0,0.011872536,0,0,0,0,0,0,0,0,0,0.039572616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019409938,0.662800331,0.011325028,0,0,0,0,0.036670334,0,0,0.01040691,0,0,0,0,0,0,0.022206431,0,0,0,0
ASV000241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006634599,0,0.009700262,0,0,0,0,0.028801843,0,0,0,0.007147452,0,0.022160665,0.016219548,0.034937549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184978061,0,0,0.083682008,0,0
ASV000242,0,0,0,0.127145582,0.029129042,0.186683261,0,0.065435293,0.17452007,0.069184566,0,0.120048019,0.021103725,0,0,0.076987682,0.037897928,0.127859071,0.024363503,0.134005146,0.11136448,0.057438254,0,0.15600624,0.150723473,0.089285714,0.205690778,0.109021532,0.077675936,0.034578147,0.284462213,0.042653018,0.144355692,0.034153005,0,0.017471827,0.006634599,0.055501596,0.009700262,0.007123522,0,0,0,0,0,0,0,0,0,0.001582905,0,0,0,0,0,0,0,0,0,0,0,0,0.045392646,0,0,0,0,0.009890219,0,0,0,0,0.017844397,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000243,0,0,0,0,0,0,0,0,0,0.072329319,0,0,0.021103725,0,0.027132133,0.461926092,0.568468924,0.483023157,0.012181752,0,0.00530307,0,0,0.873634945,0.422025723,0.280612245,0,0,0,0,0,0,0,0,0,0.008735913,0,0,0.009700262,0,0,0,0.00412703,0,0,0,0,0,0.006343165,0,0,0,0,0,0,0,0,0,0.009566632,0.020259319,0,0.024697456,0.045392646,0,0,0,0,0.118682623,0.041207376,0.041591571,0,0,0,0.007029877,0,0,0.009214042,0,0,0,0,0,0,0,0,0
ASV000244,0,0,0,0.063572791,0,0,0,0.002974332,0,0,0,0,0.031655587,0,0,0.132978723,0,0.071032817,0,0,0.015909211,0,0.036258158,0.015600624,0,0.012755102,0.017140898,0.040883074,0.046605562,0.011526049,0.023064504,0.063979527,0,0,0.154300282,0.113566873,0.205672583,0.041626197,0.058201571,0,0.01045697,0.012068549,0,0,0,0,0.026315789,0.007147452,0,0,0.009731729,0,0,0.018266508,0,0.034581136,0.018545994,0.049267151,0,0.01012966,0.007544892,0,0,0,0,0,0.532276331,0,0.494488513,0.027727714,0.183654729,0.073340667,0,0.077328647,0,0.028024288,0,0.027766209,0.03697131,0,0,0,0,0,0,0
ASV000245,0,0,0,0,0,0,0,0.008922995,0,0.03144753,0,0.120048019,0.094966762,0.029086678,0.036176178,0.38493841,0.088428499,0.099445944,0.012181752,0.021440823,0.010606141,0,0,0.07800312,0.020096463,0,0.068563593,0.054510766,0.046605562,0.184416782,0.007688168,0.149285562,0,0.051229508,0.107339326,0.05241548,0.049759496,0.013875399,0.029100786,0.002374507,0.041827878,0,0.00825406,0.043202765,0.027322404,0,0,0.014294904,0.01268633,0,0,0,0,0,0,0.008645284,0,0,0,0.030388979,0,0,0.045392646,0,0,0,0,0.098902186,0.278149789,0.124774712,0.071421284,0.091675834,0,0.147627417,0.031220731,0.018682858,0.027642127,0.013883104,0.014788524,0.015593326,0,0,0,0,0,0.008253549
ASV000246,0,0,0,0,0,0,0,0.005948663,0,0.022013271,0,0.300120048,0.094966762,0.271475664,0,0.090985442,0.353713997,0.028413127,0.182726276,0.005360206,0,0,0,0.15600624,0.160771704,0,0.042852245,0.09539384,0.170887059,0.034578147,0.023064504,0.127959053,0,0.042691257,0.114048034,0.096095047,0.056394095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009890219,0.020603688,0,0,0.036670334,0.267665953,0.379613357,0.166510563,0,0,0,0,0.093559956,0,0,0,0,0,0
ASV000247,0,0,0,0,0,0,0,0,0,0.003144753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012755102,0,0,0,0,0,0,0.057742277,0,0.013417416,0,0,0,0,0,0,0,0,0,0,0,0,0.014294904,0,0,0.009731729,0.008734387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067713403,0.04781829,0.156130733,0
ASV000248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006937699,0,0,0,0,0.018571635,0,0,0,0.013157895,0,0.01268633,0.023743569,0,0.052406324,0,0,0.013241525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007394262,0,0,0.048854148,0,0,0,0
ASV000249,0,0.036873156,0,0,0.203903292,0,0,0.017845989,0,0.03144753,0,0,0,0,0.009044044,1.280795073,0,0,0,0.428816467,0.058333775,0.028719127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457456542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01045697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042179262,0.322614216,0.326950023,0.221137013,0.083298626,0.709849157,0.187119913,0.133356276,0.084384438,0,0,0.003469572,0.066028392
ASV000251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009951899,0,0,0,0,0,0.01238109,0,0,0,0,0,0,0.018994856,0.016219548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084641754,0,0.05551315,0
ASV000252,0,0.036873156,0,0.063572791,0,0,0,0,0,0.050316048,0,0.06002401,0.063311174,0.077564475,0.036176178,0.139977604,0.189489641,0.099445944,0.194908028,0.005360206,0.047727634,0.057438254,0,0.07800312,0.281350482,0.267857143,0.334247515,0.149904606,0.201957434,0.069156293,0.107634351,0.138622308,0,0,0.020126124,0,0.006634599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197804371,0.092716596,0.041591571,0.030609122,0.018335167,0.017844397,0.049209139,0.02081382,0,0.009214042,0.069415521,0,0.031186652,0,0,0,0,0,0
ASV000253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033173,0.020813098,0,0,0,0,0,0,0,0,0,0.014294904,0,0.055401662,0.051902553,0.117914228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102149583,0.063481315,0,0.05551315,0
ASV000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013417416,0.087359133,0.0033173,0,0,0,0,0,0,0,0,0,0,0.064327067,0.006343165,0.011080332,0.016219548,0.061140711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013883104,0,0,0.06452723,0.115473441,0,0.083682008,0,0.033014196
ASV000255,0.059241706,0,0,0,0,0.124455507,0,0,0,0.015723765,0,0,0,0,0,0,0.025265285,0.127859071,0,0,0,0,0,0.468018721,0.261254019,0,0,0,0.201957434,0,0.007688168,0,0,0,0,0,0,0.048563896,0.009700262,0,0.104569696,0.066377021,0,0.072004608,0.191256831,0.129143349,0.263157895,0.042884712,0.101490644,0,0.00324391,0,0,0.054799525,0,0.121033976,0.046364985,0.098534302,0.306132211,0.202593193,0.264071224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006708708,0,0,0,0,0,0,0,0.002063515,0.014400922,0,0,0,0.014294904,0,0.004748714,0.019463457,0.017468775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007394262,0,0.245203476,0,0.046552965,0.167364017,0.079800153,0
ASV000257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024697456,0,0.365965233,0,0,0,0,0,0.013863857,0.081624324,0.110011001,0.874375446,0.351493849,0.655635342,0.840728631,0.110568506,0.208246564,0.03697131,0.031186652,0,0,0,0,0,0
ASV000258,0,0,0,0.699300699,1.077774541,0.186683261,0.899280576,0.285535826,0.17452007,0.169816661,0.215796288,0.120048019,0.04220745,0.058173357,0.135660667,0.00699888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090785293,0.182982617,0,0.248550124,0,0.089011967,0.020603688,0,0.010203041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000259,0,0,0.061842919,0,0,0,0,0,0,0,0.481945044,0,0,0,0,0.076987682,0.037897928,0.04261969,0.085272262,0.166166381,0.175001326,0.114876508,0,0,0.180868167,0.114795918,0.068563593,0.040883074,0.046605562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024697456,0.090785293,0.091491308,0,0,0,0.039560874,0.030905532,0.083183142,0.020406081,0,0.017844397,0.014059754,0.02081382,0.084072863,0.055284253,0.263778981,0,0.046779978,0,0,0,0,0,0.17332453
ASV000260,0,0,0,0,0,0.186683261,2.697841727,0.2736385,0.261780105,0.35850184,0.086318515,0,0.031655587,0.048477797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914913083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000261,0,0,0,0,0,0,0,0.13681925,0,0.015723765,0,0,0,0,0,0.00699888,0,0,0,0,0,0.028719127,0,0.015600624,0,0.012755102,0,0,0.015535187,0,0,0.010663254,0.002405928,0,0,0,0,0.242819481,0.097002619,0.11397635,0,0.09051412,0.01650812,0.072004608,0.040983607,0.021523892,0.026315789,0.135801587,0.088804313,0.022160665,0.009731729,0.013101581,0.148698885,0.036533017,0,0.146969828,0.074183976,0.073900727,0.038266526,0.030388979,0.113173382,0,0.045392646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004301815,0,0,0,0,0
ASV000262,0,0,0,0.063572791,0.029129042,0,0,0.005948663,0,0.078618824,0,0,0.010551862,0.029086678,0.009044044,0.055991041,0.050530571,0.071032817,0.121817517,0.214408233,0.079546057,0.086157381,0,0.218408736,0.160771704,0.280612245,0.394240658,0.109021532,0.077675936,0.046104195,0.130698854,0.021326509,0.04090078,0.102459016,0.006708708,0.008735913,0.019903798,0,0,0,0.01045697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000263,0.029620853,0,0,0,0,0,0,0,0,0.034592283,0,0,0.052759312,0,0.018088089,0.440929451,0.189489641,0.056826254,0.060908759,0,0.026515352,0.086157381,0,0,0.020096463,0.165816327,0.239972575,0.190787681,0.031070374,0.057630244,0.007688168,0.031989763,0,0,0.006708708,0.008735913,0.026538398,0,0.04850131,0,0.052284848,0.030171373,0,0,0.013661202,0.043047783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024697456,0,0,0,0,0.033975085,0.049451093,0.10301844,0.055455428,0.051015203,0.165016502,0.124910778,0.224956063,0.01040691,0.046707146,0.018428084,0.027766209,0,0.015593326,0,0,0,0,0,0
ASV000264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006634599,0,0,0.02611958,0,0,0.006190545,0,0,0,0.013157895,0,0,0.007914523,0.019463457,0.069875098,0,0.009133254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013883104,0.007394262,0,0.124752646,0,0.012696263,0.131500299,0.010408716,0.008253549
ASV000265,0,0,0,0,0,0,0,0,0.087260035,0.003144753,0,0,0,0,0,0.00699888,0.012632643,0,0,0,0,0,0,0,0,0.012755102,0.008570449,0,0,0.034578147,0.007688168,0.010663254,0.024059282,0,0,0,0,0.020813098,0.029100786,0.042741131,0,0.006034275,0.03301624,0,0,0,0,0,0,0.018994856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056625142,0,0,0,0,0,0,0,0,0,0,0.013883104,0,0,0,0,0,0,0,0.012380324
ASV000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688905004,0,0,0.025510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008882572,0.004232088,0.346682606,0.034695719,0.012380324
ASV000267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033173,0,0,0.016621551,0,0,0,0,0,0,0,0,0,0.061733281,0.006487819,0.04803913,0,0,0.022069209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015593326,0.025810892,0.075501865,0.067713403,0,0.010408716,0.004126775
ASV000268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010720412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01040691,0,0,0,0,0,0,0,0,0,0,0
ASV000269,0.029620853,0.036873156,0.061842919,0.063572791,0.087387125,0.062227754,0.179856115,0.011897326,0.17452007,0.188685179,0.410012948,0,0.105518624,0.455691293,0.388893913,0.041993281,0.101061142,0,0.121817517,0,0,0.028719127,0,0.015600624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049394912,0,0,0,0,0,0.06923153,0,0.013863857,0.010203041,0,0.053533191,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000270,0,0,0,0,0,0,0,0,0,0,0,0,0.010551862,0,0.009044044,0,0.037897928,0.028413127,0.170544524,0.482418525,0.66288381,0.229753016,0.543872371,0,0.040192926,0.114795918,0,0,0,0.034578147,0.015376336,0.010663254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000271,0,0,0,0,0.116516167,0.062227754,0,0,0,0.103776848,0,0,0,0,0,0.062989922,0,0,0.012181752,0.005360206,0.074242987,0,0,0.015600624,0.040192926,0.051020408,0,0.054510766,0.015535187,0.138312586,0.03844084,0.330560887,0,0.648907104,0.03354354,0.069887307,0.026538398,0.020813098,0.038801048,0.018996058,0.01045697,0,0,0,0.013661202,0,0.013157895,0.014294904,0,0,0,0,0,0.009133254,0,0,0,0,0,0.01012966,0.007544892,0,0.317748525,0,0,0,0.158550396,0,0,0,0,0.073340667,0.017844397,0.021089631,0.041627641,0,0.009214042,0,0.007394262,0,0,0,0,0,0,0
ASV000272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026538398,0,0,0,0,0,0,0,0,0,0,0.021442356,0,0,0.025951276,0,0,0.018266508,0.013241525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075501865,0.004232088,0.095636581,0.045104434,0
ASV000273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033173,0.013875399,0,0,0,0,0,0,0,0,0.013157895,0,0.006343165,0.001582905,0.009731729,0.04803913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068829046,0.031089003,0,0,0,0.008253549
ASV000274,0,0,0,0.127145582,0.203903292,0.124455507,0,0,0.17452007,0.012579012,0,0.120048019,0,0.009695559,0.009044044,0.00699888,0,0,0,0.005360206,0,0,0,0,0.020096463,0.012755102,0.017140898,0.013627691,0,0.023052098,0.007688168,0.021326509,0,0,0,0,0,0,0.019400524,0.040366624,0.020913939,0.036205648,0.01238109,0.057603687,0.013661202,0.021523892,0.026315789,0.028589808,0.01268633,0,0,0,0.074349442,0.009133254,0,0.008645284,0,0.024633576,0.009566632,0,0.015089784,0,0,0,0,0,0,0.029670656,0.041207376,0.027727714,0.061218243,0,0.053533191,0.126537786,0.041627641,0,0.202708928,0.013883104,0.125702455,0.046779978,0.077432677,0,0.097338017,0.251046025,0.124904587,0.028887422
ASV000275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385055677,0.775338627,0.875334009,0.721921422,0.022182786,0.015593326,0.017207261,0.008882572,0,0,0,0
ASV000276,0,0,0,0,0,0,0,0,0,0.03144753,0,0,0.063311174,0.048477797,0.018088089,0.39893617,0.164224356,0.113652507,0.036545255,0.005360206,0.00530307,0,0,0.046801872,0.010048232,0.038265306,0.299965718,0.258926138,0.093211123,0.057630244,0.007688168,0.031989763,0,0.025614754,0.013417416,0,0.029855697,0,0.009700262,0,0.031370909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049451093,0.133923972,0.027727714,0.040812162,0.128346168,0.053533191,0.260105448,0.02081382,0,0,0.027766209,0.007394262,0,0,0,0,0,0,0
ASV000277,0.977488152,0.258112094,2.566481138,0,0.291290417,0,1.079136691,0.107075935,0.17452007,0.037737036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765621141,0.953245574,0.365965233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033173,0,0,0.023745073,0,0,0,0,0,0,0,0.021442356,0.006343165,0.039572616,0.016219548,0.04803913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059249228,0.035863718,0.076330581,0
ASV000279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006708708,0,0.0033173,0,0,0,0,0,0,0,0,0,0,0,0,0.069647804,0.025951276,0.017468775,0,0,0.004413842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031089003,0.067713403,0.095636581,0,0
ASV000280,0,0,0,0,0.029129042,0,0,0.05948663,0,0.166671908,0.115091354,0.06002401,0.084414899,0.087260035,0.108528534,0.083986562,0,0,0.036545255,0.016080617,0.026515352,0,0,0.015600624,0.010048232,0,0,0.013627691,0,0.011526049,0.153763358,0.053316272,0.086613415,0.068306011,0.040252247,0,0.026538398,0.006937699,0.009700262,0.004749015,0.01045697,0,0.00412703,0,0.013661202,0,0,0,0,0,0,0,0,0,0,0.008645284,0.009272997,0.012316788,0.009566632,0.030388979,0,0,0.181570586,0,0,0,0,0,0,0,0,0,0,0,0.041627641,0.046707146,0,0.027766209,0.03697131,0,0,0,0,0,0,0.020633873
ASV000281,0,0,0,0,0,0,0,0.03866631,0,0.08490833,0,0,0,0,0,0.069988802,0.050530571,0.04261969,0.012181752,0.026801029,0.00530307,0,0,0.031201248,0.070337621,0.025510204,0,0,0,0.057630244,0.099946183,0.010663254,0.12029641,0.12807377,0.013417416,0.02620774,0,0.055501596,0.019400524,0.049864653,0,0.084479846,0.00825406,0.028801843,0.040983607,0.043047783,0.092105263,0.050032164,0.095147479,0,0,0,0,0.009133254,0.026483051,0.008645284,0.037091988,0,0.038266526,0.01012966,0.015089784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004301815,0,0,0,0,0
ASV000282,0.029620853,0.036873156,0,0,0,0,0,0,0,0.018868518,0,0.120048019,0.379867047,0.232693426,0.063308311,0.741881299,0.454775139,0.41199034,0.060908759,0,0.079546057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000283,0.029620853,0.036873156,0.092764378,0,0,0.186683261,0,0,0,0.003144753,0,0,0,0.029086678,0,0.062989922,0.025265285,0.028413127,0.012181752,0,0.00530307,0,0,0,0.13062701,0.06377551,0.394240658,0.163532298,0.155351872,0.023052098,0.015376336,0.063979527,0,0.145150273,0.026834832,0,0.006634599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123487281,0.045392646,0,0,0,0,0.41538918,0.15452766,0.277277138,0.030609122,0.183351669,0.124910778,0.112478032,0.01040691,0,0,0,0,0,0,0,0,0,0,0
ASV000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045220222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.876557191,0,0,0,0,0,0,0,0,0,0,0.041649313,0,0,0,0,0,0,0,0
ASV000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006937699,0,0,0.01045697,0,0,0,0,0,0,0.007147452,0,0.088642659,0,0,0,0.018266508,0,0,0,0,0,0,0.007544892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210788953,0,0,0,0,0
ASV000286,0.77014218,0,0.556586271,0.317863954,0,0.062227754,0,0.005948663,0,0,0,0,0.031655587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419856755,0.953245574,0,0,0,0,0.48462071,0.185433193,0.249549425,0.428527701,0.128346168,0,0.196836555,0,0,0.027642127,0,0.014788524,0.015593326,0,0,0,0,0,0.004126775
ASV000287,0,0,0,0,0,0,0,0,0,0,0,0,0.073863037,0.135737832,0.045220222,0.034994401,0.202122284,0.04261969,0.56036058,0.552101201,0.259850453,0.057438254,0.072516316,0,0.030144695,0,0.034281796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004413842,0,0,0,0,0,0,0,0,0.091491308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530307,0.086157381,0.253807107,0.124804992,0.050241158,0.242346939,0.042852245,0.027255383,0.015535187,0.218994929,0.061505343,0.149285562,0.057742277,0.196379781,0.073795787,0.043679567,0.033172997,0.006937699,0.038801048,0.06173719,0,0.024137099,0.072223025,0.057603687,0.027322404,0.021523892,0.039473684,0.007147452,0.025372661,0,0,0,0,0,0.008827684,0,0.009272997,0.012316788,0.028699895,0.01012966,0.022634676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004301815,0,0,0,0,0
